date,start_hour,phase_index,road,green_seconds,amber_seconds
2017-07-06,8,15378,East,19,3
2017-07-06,8,15379,West,17,3
2017-07-06,8,15380,North,49,3
2017-07-06,8,15381,South,23,3
2017-07-06,8,15382,East,19,3
2017-07-06,8,15383,West,17,3
2017-07-06,8,15384,North,49,3
2017-07-06,8,15385,South,23,3
2017-07-06,8,15386,East,19,3
2017-07-06,8,15387,West,17,3
2017-07-06,8,15388,North,49,3
2017-07-06,8,15389,South,23,3
2017-07-06,8,15390,East,19,3
2017-07-06,8,15391,West,17,3
2017-07-06,8,15392,North,49,3
2017-07-06,8,15393,South,23,3
2017-07-06,8,15394,East,19,3
2017-07-06,8,15395,West,17,3
2017-07-06,8,15396,North,49,3
2017-07-06,8,15397,South,23,3
2017-07-06,8,15398,East,19,3
2017-07-06,8,15399,West,17,3
2017-07-06,8,15400,North,49,3
2017-07-06,8,15401,South,23,3
2017-07-06,8,15402,East,19,3
2017-07-06,8,15403,West,17,3
2017-07-06,8,15404,North,49,3
2017-07-06,8,15405,South,23,3
2017-07-06,8,15406,East,19,3
2017-07-06,8,15407,West,17,3
2017-07-06,8,15408,North,49,3
2017-07-06,8,15409,South,23,3
2017-07-06,8,15410,East,19,3
2017-07-06,8,15411,West,17,3
2017-07-06,8,15412,North,49,3
2017-07-06,8,15413,South,23,3
2017-07-06,8,15414,East,19,3
2017-07-06,8,15415,West,17,3
2017-07-06,8,15416,North,49,3
2017-07-06,8,15417,South,23,3
2017-07-06,8,15418,East,19,3
2017-07-06,8,15419,West,17,3
2017-07-06,8,15420,North,49,3
2017-07-06,8,15421,South,23,3
2017-07-06,8,15422,East,19,3
2017-07-06,8,15423,West,17,3
2017-07-06,8,15424,North,49,3
2017-07-06,8,15425,South,23,3
2017-07-06,8,15426,East,19,3
2017-07-06,8,15427,West,17,3
2017-07-06,8,15428,North,49,3
2017-07-06,8,15429,South,23,3
2017-07-06,8,15430,East,19,3
2017-07-06,8,15431,West,17,3
2017-07-06,8,15432,North,49,3
2017-07-06,8,15433,South,23,3
2017-07-06,8,15434,East,19,3
2017-07-06,8,15435,West,17,3
2017-07-06,8,15436,North,49,3
2017-07-06,8,15437,South,23,3
2017-07-06,8,15438,East,19,3
2017-07-06,8,15439,West,17,3
2017-07-06,8,15440,North,49,3
2017-07-06,8,15441,South,23,3
2017-07-06,8,15442,East,19,3
2017-07-06,8,15443,West,17,3
2017-07-06,8,15444,North,49,3
2017-07-06,8,15445,South,23,3
2017-07-06,8,15446,East,19,3
2017-07-06,8,15447,West,17,3
2017-07-06,8,15448,North,49,3
2017-07-06,8,15449,South,23,3
2017-07-06,8,15450,East,19,3
2017-07-06,8,15451,West,17,3
2017-07-06,8,15452,North,49,3
2017-07-06,8,15453,South,23,3
2017-07-06,8,15454,East,19,3
2017-07-06,8,15455,West,17,3
2017-07-06,8,15456,North,49,3
2017-07-06,8,15457,South,23,3
2017-07-06,8,15458,East,19,3
2017-07-06,8,15459,West,17,3
2017-07-06,8,15460,North,49,3
2017-07-06,8,15461,South,23,3
2017-07-06,8,15462,East,19,3
2017-07-06,8,15463,West,17,3
2017-07-06,8,15464,North,49,3
2017-07-06,8,15465,South,23,3
2017-07-06,8,15466,East,19,3
2017-07-06,8,15467,West,17,3
2017-07-06,8,15468,North,49,3
2017-07-06,8,15469,South,23,3
2017-07-06,8,15470,East,19,3
2017-07-06,8,15471,West,17,3
2017-07-06,8,15472,North,49,3
2017-07-06,8,15473,South,23,3
2017-07-06,8,15474,East,19,3
2017-07-06,8,15475,West,17,3
2017-07-06,8,15476,North,49,3
2017-07-06,8,15477,South,23,3
2017-07-06,8,15478,East,19,3
2017-07-06,8,15479,West,17,3
2017-07-06,9,15480,North,50,3
2017-07-06,9,15481,South,22,3
2017-07-06,9,15482,East,19,3
2017-07-06,9,15483,West,17,3
2017-07-06,9,15484,North,50,3
2017-07-06,9,15485,South,22,3
2017-07-06,9,15486,East,19,3
2017-07-06,9,15487,West,17,3
2017-07-06,9,15488,North,50,3
2017-07-06,9,15489,South,22,3
2017-07-06,9,15490,East,19,3
2017-07-06,9,15491,West,17,3
2017-07-06,9,15492,North,50,3
2017-07-06,9,15493,South,22,3
2017-07-06,9,15494,East,19,3
2017-07-06,9,15495,West,17,3
2017-07-06,9,15496,North,50,3
2017-07-06,9,15497,South,22,3
2017-07-06,9,15498,East,19,3
2017-07-06,9,15499,West,17,3
2017-07-06,9,15500,North,50,3
2017-07-06,9,15501,South,22,3
2017-07-06,9,15502,East,19,3
2017-07-06,9,15503,West,17,3
2017-07-06,9,15504,North,50,3
2017-07-06,9,15505,South,22,3
2017-07-06,9,15506,East,19,3
2017-07-06,9,15507,West,17,3
2017-07-06,9,15508,North,50,3
2017-07-06,9,15509,South,22,3
2017-07-06,9,15510,East,19,3
2017-07-06,9,15511,West,17,3
2017-07-06,9,15512,North,50,3
2017-07-06,9,15513,South,22,3
2017-07-06,9,15514,East,19,3
2017-07-06,9,15515,West,17,3
2017-07-06,9,15516,North,50,3
2017-07-06,9,15517,South,22,3
2017-07-06,9,15518,East,19,3
2017-07-06,9,15519,West,17,3
2017-07-06,9,15520,North,50,3
2017-07-06,9,15521,South,22,3
2017-07-06,9,15522,East,19,3
2017-07-06,9,15523,West,17,3
2017-07-06,9,15524,North,50,3
2017-07-06,9,15525,South,22,3
2017-07-06,9,15526,East,19,3
2017-07-06,9,15527,West,17,3
2017-07-06,9,15528,North,50,3
2017-07-06,9,15529,South,22,3
2017-07-06,9,15530,East,19,3
2017-07-06,9,15531,West,17,3
2017-07-06,9,15532,North,50,3
2017-07-06,9,15533,South,22,3
2017-07-06,9,15534,East,19,3
2017-07-06,9,15535,West,17,3
2017-07-06,9,15536,North,50,3
2017-07-06,9,15537,South,22,3
2017-07-06,9,15538,East,19,3
2017-07-06,9,15539,West,17,3
2017-07-06,9,15540,North,50,3
2017-07-06,9,15541,South,22,3
2017-07-06,9,15542,East,19,3
2017-07-06,9,15543,West,17,3
2017-07-06,9,15544,North,50,3
2017-07-06,9,15545,South,22,3
2017-07-06,9,15546,East,19,3
2017-07-06,9,15547,West,17,3
2017-07-06,9,15548,North,50,3
2017-07-06,9,15549,South,22,3
2017-07-06,9,15550,East,19,3
2017-07-06,9,15551,West,17,3
2017-07-06,9,15552,North,50,3
2017-07-06,9,15553,South,22,3
2017-07-06,9,15554,East,19,3
2017-07-06,9,15555,West,17,3
2017-07-06,9,15556,North,50,3
2017-07-06,9,15557,South,22,3
2017-07-06,9,15558,East,19,3
2017-07-06,9,15559,West,17,3
2017-07-06,9,15560,North,50,3
2017-07-06,9,15561,South,22,3
2017-07-06,9,15562,East,19,3
2017-07-06,9,15563,West,17,3
2017-07-06,9,15564,North,50,3
2017-07-06,9,15565,South,22,3
2017-07-06,9,15566,East,19,3
2017-07-06,9,15567,West,17,3
2017-07-06,9,15568,North,50,3
2017-07-06,9,15569,South,22,3
2017-07-06,9,15570,East,19,3
2017-07-06,9,15571,West,17,3
2017-07-06,9,15572,North,50,3
2017-07-06,9,15573,South,22,3
2017-07-06,9,15574,East,19,3
2017-07-06,9,15575,West,17,3
2017-07-06,9,15576,North,50,3
2017-07-06,9,15577,South,22,3
2017-07-06,9,15578,East,19,3
2017-07-06,9,15579,West,17,3
2017-07-06,9,15580,North,50,3
2017-07-06,9,15581,South,22,3
2017-07-06,9,15582,East,19,3
2017-07-06,9,15583,West,17,3
2017-07-06,9,15584,North,50,3
2017-07-06,9,15585,South,22,3
2017-07-06,9,15586,East,19,3
2017-07-06,9,15587,West,17,3
2017-07-06,9,15588,North,50,3
2017-07-06,9,15589,South,22,3
2017-07-06,9,15590,East,19,3
2017-07-06,9,15591,West,17,3
2017-07-06,9,15592,North,50,3
2017-07-06,9,15593,South,22,3
2017-07-06,9,15594,East,19,3
2017-07-06,9,15595,West,17,3
2017-07-06,9,15596,North,50,3
2017-07-06,9,15597,South,22,3
2017-07-06,9,15598,East,19,3
2017-07-06,9,15599,West,17,3
2017-07-06,10,15600,North,46,3
2017-07-06,10,15601,South,24,3
2017-07-06,10,15602,East,21,3
2017-07-06,10,15603,West,17,3
2017-07-06,10,15604,North,46,3
2017-07-06,10,15605,South,24,3
2017-07-06,10,15606,East,21,3
2017-07-06,10,15607,West,17,3
2017-07-06,10,15608,North,46,3
2017-07-06,10,15609,South,24,3
2017-07-06,10,15610,East,21,3
2017-07-06,10,15611,West,17,3
2017-07-06,10,15612,North,46,3
2017-07-06,10,15613,South,24,3
2017-07-06,10,15614,East,21,3
2017-07-06,10,15615,West,17,3
2017-07-06,10,15616,North,46,3
2017-07-06,10,15617,South,24,3
2017-07-06,10,15618,East,21,3
2017-07-06,10,15619,West,17,3
2017-07-06,10,15620,North,46,3
2017-07-06,10,15621,South,24,3
2017-07-06,10,15622,East,21,3
2017-07-06,10,15623,West,17,3
2017-07-06,10,15624,North,46,3
2017-07-06,10,15625,South,24,3
2017-07-06,10,15626,East,21,3
2017-07-06,10,15627,West,17,3
2017-07-06,10,15628,North,46,3
2017-07-06,10,15629,South,24,3
2017-07-06,10,15630,East,21,3
2017-07-06,10,15631,West,17,3
2017-07-06,10,15632,North,46,3
2017-07-06,10,15633,South,24,3
2017-07-06,10,15634,East,21,3
2017-07-06,10,15635,West,17,3
2017-07-06,10,15636,North,46,3
2017-07-06,10,15637,South,24,3
2017-07-06,10,15638,East,21,3
2017-07-06,10,15639,West,17,3
2017-07-06,10,15640,North,46,3
2017-07-06,10,15641,South,24,3
2017-07-06,10,15642,East,21,3
2017-07-06,10,15643,West,17,3
2017-07-06,10,15644,North,46,3
2017-07-06,10,15645,South,24,3
2017-07-06,10,15646,East,21,3
2017-07-06,10,15647,West,17,3
2017-07-06,10,15648,North,46,3
2017-07-06,10,15649,South,24,3
2017-07-06,10,15650,East,21,3
2017-07-06,10,15651,West,17,3
2017-07-06,10,15652,North,46,3
2017-07-06,10,15653,South,24,3
2017-07-06,10,15654,East,21,3
2017-07-06,10,15655,West,17,3
2017-07-06,10,15656,North,46,3
2017-07-06,10,15657,South,24,3
2017-07-06,10,15658,East,21,3
2017-07-06,10,15659,West,17,3
2017-07-06,10,15660,North,46,3
2017-07-06,10,15661,South,24,3
2017-07-06,10,15662,East,21,3
2017-07-06,10,15663,West,17,3
2017-07-06,10,15664,North,46,3
2017-07-06,10,15665,South,24,3
2017-07-06,10,15666,East,21,3
2017-07-06,10,15667,West,17,3
2017-07-06,10,15668,North,46,3
2017-07-06,10,15669,South,24,3
2017-07-06,10,15670,East,21,3
2017-07-06,10,15671,West,17,3
2017-07-06,10,15672,North,46,3
2017-07-06,10,15673,South,24,3
2017-07-06,10,15674,East,21,3
2017-07-06,10,15675,West,17,3
2017-07-06,10,15676,North,46,3
2017-07-06,10,15677,South,24,3
2017-07-06,10,15678,East,21,3
2017-07-06,10,15679,West,17,3
2017-07-06,10,15680,North,46,3
2017-07-06,10,15681,South,24,3
2017-07-06,10,15682,East,21,3
2017-07-06,10,15683,West,17,3
2017-07-06,10,15684,North,46,3
2017-07-06,10,15685,South,24,3
2017-07-06,10,15686,East,21,3
2017-07-06,10,15687,West,17,3
2017-07-06,10,15688,North,46,3
2017-07-06,10,15689,South,24,3
2017-07-06,10,15690,East,21,3
2017-07-06,10,15691,West,17,3
2017-07-06,10,15692,North,46,3
2017-07-06,10,15693,South,24,3
2017-07-06,10,15694,East,21,3
2017-07-06,10,15695,West,17,3
2017-07-06,10,15696,North,46,3
2017-07-06,10,15697,South,24,3
2017-07-06,10,15698,East,21,3
2017-07-06,10,15699,West,17,3
2017-07-06,10,15700,North,46,3
2017-07-06,10,15701,South,24,3
2017-07-06,10,15702,East,21,3
2017-07-06,10,15703,West,17,3
2017-07-06,10,15704,North,46,3
2017-07-06,10,15705,South,24,3
2017-07-06,10,15706,East,21,3
2017-07-06,10,15707,West,17,3
2017-07-06,10,15708,North,46,3
2017-07-06,10,15709,South,24,3
2017-07-06,10,15710,East,21,3
2017-07-06,10,15711,West,17,3
2017-07-06,10,15712,North,46,3
2017-07-06,10,15713,South,24,3
2017-07-06,10,15714,East,21,3
2017-07-06,10,15715,West,17,3
2017-07-06,10,15716,North,46,3
2017-07-06,10,15717,South,24,3
2017-07-06,10,15718,East,21,3
2017-07-06,10,15719,West,17,3
2017-07-06,11,15720,North,46,3
2017-07-06,11,15721,South,23,3
2017-07-06,11,15722,East,21,3
2017-07-06,11,15723,West,18,3
2017-07-06,11,15724,North,46,3
2017-07-06,11,15725,South,23,3
2017-07-06,11,15726,East,21,3
2017-07-06,11,15727,West,18,3
2017-07-06,11,15728,North,46,3
2017-07-06,11,15729,South,23,3
2017-07-06,11,15730,East,21,3
2017-07-06,11,15731,West,18,3
2017-07-06,11,15732,North,46,3
2017-07-06,11,15733,South,23,3
2017-07-06,11,15734,East,21,3
2017-07-06,11,15735,West,18,3
2017-07-06,11,15736,North,46,3
2017-07-06,11,15737,South,23,3
2017-07-06,11,15738,East,21,3
2017-07-06,11,15739,West,18,3
2017-07-06,11,15740,North,46,3
2017-07-06,11,15741,South,23,3
2017-07-06,11,15742,East,21,3
2017-07-06,11,15743,West,18,3
2017-07-06,11,15744,North,46,3
2017-07-06,11,15745,South,23,3
2017-07-06,11,15746,East,21,3
2017-07-06,11,15747,West,18,3
2017-07-06,11,15748,North,46,3
2017-07-06,11,15749,South,23,3
2017-07-06,11,15750,East,21,3
2017-07-06,11,15751,West,18,3
2017-07-06,11,15752,North,46,3
2017-07-06,11,15753,South,23,3
2017-07-06,11,15754,East,21,3
2017-07-06,11,15755,West,18,3
2017-07-06,11,15756,North,46,3
2017-07-06,11,15757,South,23,3
2017-07-06,11,15758,East,21,3
2017-07-06,11,15759,West,18,3
2017-07-06,11,15760,North,46,3
2017-07-06,11,15761,South,23,3
2017-07-06,11,15762,East,21,3
2017-07-06,11,15763,West,18,3
2017-07-06,11,15764,North,46,3
2017-07-06,11,15765,South,23,3
2017-07-06,11,15766,East,21,3
2017-07-06,11,15767,West,18,3
2017-07-06,11,15768,North,46,3
2017-07-06,11,15769,South,23,3
2017-07-06,11,15770,East,21,3
2017-07-06,11,15771,West,18,3
2017-07-06,11,15772,North,46,3
2017-07-06,11,15773,South,23,3
2017-07-06,11,15774,East,21,3
2017-07-06,11,15775,West,18,3
2017-07-06,11,15776,North,46,3
2017-07-06,11,15777,South,23,3
2017-07-06,11,15778,East,21,3
2017-07-06,11,15779,West,18,3
2017-07-06,11,15780,North,46,3
2017-07-06,11,15781,South,23,3
2017-07-06,11,15782,East,21,3
2017-07-06,11,15783,West,18,3
2017-07-06,11,15784,North,46,3
2017-07-06,11,15785,South,23,3
2017-07-06,11,15786,East,21,3
2017-07-06,11,15787,West,18,3
2017-07-06,11,15788,North,46,3
2017-07-06,11,15789,South,23,3
2017-07-06,11,15790,East,21,3
2017-07-06,11,15791,West,18,3
2017-07-06,11,15792,North,46,3
2017-07-06,11,15793,South,23,3
2017-07-06,11,15794,East,21,3
2017-07-06,11,15795,West,18,3
2017-07-06,11,15796,North,46,3
2017-07-06,11,15797,South,23,3
2017-07-06,11,15798,East,21,3
2017-07-06,11,15799,West,18,3
2017-07-06,11,15800,North,46,3
2017-07-06,11,15801,South,23,3
2017-07-06,11,15802,East,21,3
2017-07-06,11,15803,West,18,3
2017-07-06,11,15804,North,46,3
2017-07-06,11,15805,South,23,3
2017-07-06,11,15806,East,21,3
2017-07-06,11,15807,West,18,3
2017-07-06,11,15808,North,46,3
2017-07-06,11,15809,South,23,3
2017-07-06,11,15810,East,21,3
2017-07-06,11,15811,West,18,3
2017-07-06,11,15812,North,46,3
2017-07-06,11,15813,South,23,3
2017-07-06,11,15814,East,21,3
2017-07-06,11,15815,West,18,3
2017-07-06,11,15816,North,46,3
2017-07-06,11,15817,South,23,3
2017-07-06,11,15818,East,21,3
2017-07-06,11,15819,West,18,3
2017-07-06,11,15820,North,46,3
2017-07-06,11,15821,South,23,3
2017-07-06,11,15822,East,21,3
2017-07-06,11,15823,West,18,3
2017-07-06,11,15824,North,46,3
2017-07-06,11,15825,South,23,3
2017-07-06,11,15826,East,21,3
2017-07-06,11,15827,West,18,3
2017-07-06,11,15828,North,46,3
2017-07-06,11,15829,South,23,3
2017-07-06,11,15830,East,21,3
2017-07-06,11,15831,West,18,3
2017-07-06,11,15832,North,46,3
2017-07-06,11,15833,South,23,3
2017-07-06,11,15834,East,21,3
2017-07-06,11,15835,West,18,3
2017-07-06,11,15836,North,46,3
2017-07-06,11,15837,South,23,3
2017-07-06,11,15838,East,21,3
2017-07-06,11,15839,West,18,3
2017-07-06,12,15840,North,45,3
2017-07-06,12,15841,South,24,3
2017-07-06,12,15842,East,21,3
2017-07-06,12,15843,West,18,3
2017-07-06,12,15844,North,45,3
2017-07-06,12,15845,South,24,3
2017-07-06,12,15846,East,21,3
2017-07-06,12,15847,West,18,3
2017-07-06,12,15848,North,45,3
2017-07-06,12,15849,South,24,3
2017-07-06,12,15850,East,21,3
2017-07-06,12,15851,West,18,3
2017-07-06,12,15852,North,45,3
2017-07-06,12,15853,South,24,3
2017-07-06,12,15854,East,21,3
2017-07-06,12,15855,West,18,3
2017-07-06,12,15856,North,45,3
2017-07-06,12,15857,South,24,3
2017-07-06,12,15858,East,21,3
2017-07-06,12,15859,West,18,3
2017-07-06,12,15860,North,45,3
2017-07-06,12,15861,South,24,3
2017-07-06,12,15862,East,21,3
2017-07-06,12,15863,West,18,3
2017-07-06,12,15864,North,45,3
2017-07-06,12,15865,South,24,3
2017-07-06,12,15866,East,21,3
2017-07-06,12,15867,West,18,3
2017-07-06,12,15868,North,45,3
2017-07-06,12,15869,South,24,3
2017-07-06,12,15870,East,21,3
2017-07-06,12,15871,West,18,3
2017-07-06,12,15872,North,45,3
2017-07-06,12,15873,South,24,3
2017-07-06,12,15874,East,21,3
2017-07-06,12,15875,West,18,3
2017-07-06,12,15876,North,45,3
2017-07-06,12,15877,South,24,3
2017-07-06,12,15878,East,21,3
2017-07-06,12,15879,West,18,3
2017-07-06,12,15880,North,45,3
2017-07-06,12,15881,South,24,3
2017-07-06,12,15882,East,21,3
2017-07-06,12,15883,West,18,3
2017-07-06,12,15884,North,45,3
2017-07-06,12,15885,South,24,3
2017-07-06,12,15886,East,21,3
2017-07-06,12,15887,West,18,3
2017-07-06,12,15888,North,45,3
2017-07-06,12,15889,South,24,3
2017-07-06,12,15890,East,21,3
2017-07-06,12,15891,West,18,3
2017-07-06,12,15892,North,45,3
2017-07-06,12,15893,South,24,3
2017-07-06,12,15894,East,21,3
2017-07-06,12,15895,West,18,3
2017-07-06,12,15896,North,45,3
2017-07-06,12,15897,South,24,3
2017-07-06,12,15898,East,21,3
2017-07-06,12,15899,West,18,3
2017-07-06,12,15900,North,45,3
2017-07-06,12,15901,South,24,3
2017-07-06,12,15902,East,21,3
2017-07-06,12,15903,West,18,3
2017-07-06,12,15904,North,45,3
2017-07-06,12,15905,South,24,3
2017-07-06,12,15906,East,21,3
2017-07-06,12,15907,West,18,3
2017-07-06,12,15908,North,45,3
2017-07-06,12,15909,South,24,3
2017-07-06,12,15910,East,21,3
2017-07-06,12,15911,West,18,3
2017-07-06,12,15912,North,45,3
2017-07-06,12,15913,South,24,3
2017-07-06,12,15914,East,21,3
2017-07-06,12,15915,West,18,3
2017-07-06,12,15916,North,45,3
2017-07-06,12,15917,South,24,3
2017-07-06,12,15918,East,21,3
2017-07-06,12,15919,West,18,3
2017-07-06,12,15920,North,45,3
2017-07-06,12,15921,South,24,3
2017-07-06,12,15922,East,21,3
2017-07-06,12,15923,West,18,3
2017-07-06,12,15924,North,45,3
2017-07-06,12,15925,South,24,3
2017-07-06,12,15926,East,21,3
2017-07-06,12,15927,West,18,3
2017-07-06,12,15928,North,45,3
2017-07-06,12,15929,South,24,3
2017-07-06,12,15930,East,21,3
2017-07-06,12,15931,West,18,3
2017-07-06,12,15932,North,45,3
2017-07-06,12,15933,South,24,3
2017-07-06,12,15934,East,21,3
2017-07-06,12,15935,West,18,3
2017-07-06,12,15936,North,45,3
2017-07-06,12,15937,South,24,3
2017-07-06,12,15938,East,21,3
2017-07-06,12,15939,West,18,3
2017-07-06,12,15940,North,45,3
2017-07-06,12,15941,South,24,3
2017-07-06,12,15942,East,21,3
2017-07-06,12,15943,West,18,3
2017-07-06,12,15944,North,45,3
2017-07-06,12,15945,South,24,3
2017-07-06,12,15946,East,21,3
2017-07-06,12,15947,West,18,3
2017-07-06,12,15948,North,45,3
2017-07-06,12,15949,South,24,3
2017-07-06,12,15950,East,21,3
2017-07-06,12,15951,West,18,3
2017-07-06,12,15952,North,45,3
2017-07-06,12,15953,South,24,3
2017-07-06,12,15954,East,21,3
2017-07-06,12,15955,West,18,3
2017-07-06,12,15956,North,45,3
2017-07-06,12,15957,South,24,3
2017-07-06,12,15958,East,21,3
2017-07-06,12,15959,West,18,3
2017-07-06,13,15960,North,43,3
2017-07-06,13,15961,South,25,3
2017-07-06,13,15962,East,21,3
2017-07-06,13,15963,West,19,3
2017-07-06,13,15964,North,43,3
2017-07-06,13,15965,South,25,3
2017-07-06,13,15966,East,21,3
2017-07-06,13,15967,West,19,3
2017-07-06,13,15968,North,43,3
2017-07-06,13,15969,South,25,3
2017-07-06,13,15970,East,21,3
2017-07-06,13,15971,West,19,3
2017-07-06,13,15972,North,43,3
2017-07-06,13,15973,South,25,3
2017-07-06,13,15974,East,21,3
2017-07-06,13,15975,West,19,3
2017-07-06,13,15976,North,43,3
2017-07-06,13,15977,South,25,3
2017-07-06,13,15978,East,21,3
2017-07-06,13,15979,West,19,3
2017-07-06,13,15980,North,43,3
2017-07-06,13,15981,South,25,3
2017-07-06,13,15982,East,21,3
2017-07-06,13,15983,West,19,3
2017-07-06,13,15984,North,43,3
2017-07-06,13,15985,South,25,3
2017-07-06,13,15986,East,21,3
2017-07-06,13,15987,West,19,3
2017-07-06,13,15988,North,43,3
2017-07-06,13,15989,South,25,3
2017-07-06,13,15990,East,21,3
2017-07-06,13,15991,West,19,3
2017-07-06,13,15992,North,43,3
2017-07-06,13,15993,South,25,3
2017-07-06,13,15994,East,21,3
2017-07-06,13,15995,West,19,3
2017-07-06,13,15996,North,43,3
2017-07-06,13,15997,South,25,3
2017-07-06,13,15998,East,21,3
2017-07-06,13,15999,West,19,3
2017-07-06,13,16000,North,43,3
2017-07-06,13,16001,South,25,3
2017-07-06,13,16002,East,21,3
2017-07-06,13,16003,West,19,3
2017-07-06,13,16004,North,43,3
2017-07-06,13,16005,South,25,3
2017-07-06,13,16006,East,21,3
2017-07-06,13,16007,West,19,3
2017-07-06,13,16008,North,43,3
2017-07-06,13,16009,South,25,3
2017-07-06,13,16010,East,21,3
2017-07-06,13,16011,West,19,3
2017-07-06,13,16012,North,43,3
2017-07-06,13,16013,South,25,3
2017-07-06,13,16014,East,21,3
2017-07-06,13,16015,West,19,3
2017-07-06,13,16016,North,43,3
2017-07-06,13,16017,South,25,3
2017-07-06,13,16018,East,21,3
2017-07-06,13,16019,West,19,3
2017-07-06,13,16020,North,43,3
2017-07-06,13,16021,South,25,3
2017-07-06,13,16022,East,21,3
2017-07-06,13,16023,West,19,3
2017-07-06,13,16024,North,43,3
2017-07-06,13,16025,South,25,3
2017-07-06,13,16026,East,21,3
2017-07-06,13,16027,West,19,3
2017-07-06,13,16028,North,43,3
2017-07-06,13,16029,South,25,3
2017-07-06,13,16030,East,21,3
2017-07-06,13,16031,West,19,3
2017-07-06,13,16032,North,43,3
2017-07-06,13,16033,South,25,3
2017-07-06,13,16034,East,21,3
2017-07-06,13,16035,West,19,3
2017-07-06,13,16036,North,43,3
2017-07-06,13,16037,South,25,3
2017-07-06,13,16038,East,21,3
2017-07-06,13,16039,West,19,3
2017-07-06,13,16040,North,43,3
2017-07-06,13,16041,South,25,3
2017-07-06,13,16042,East,21,3
2017-07-06,13,16043,West,19,3
2017-07-06,13,16044,North,43,3
2017-07-06,13,16045,South,25,3
2017-07-06,13,16046,East,21,3
2017-07-06,13,16047,West,19,3
2017-07-06,13,16048,North,43,3
2017-07-06,13,16049,South,25,3
2017-07-06,13,16050,East,21,3
2017-07-06,13,16051,West,19,3
2017-07-06,13,16052,North,43,3
2017-07-06,13,16053,South,25,3
2017-07-06,13,16054,East,21,3
2017-07-06,13,16055,West,19,3
2017-07-06,13,16056,North,43,3
2017-07-06,13,16057,South,25,3
2017-07-06,13,16058,East,21,3
2017-07-06,13,16059,West,19,3
2017-07-06,13,16060,North,43,3
2017-07-06,13,16061,South,25,3
2017-07-06,13,16062,East,21,3
2017-07-06,13,16063,West,19,3
2017-07-06,13,16064,North,43,3
2017-07-06,13,16065,South,25,3
2017-07-06,13,16066,East,21,3
2017-07-06,13,16067,West,19,3
2017-07-06,13,16068,North,43,3
2017-07-06,13,16069,South,25,3
2017-07-06,13,16070,East,21,3
2017-07-06,13,16071,West,19,3
2017-07-06,13,16072,North,43,3
2017-07-06,13,16073,South,25,3
2017-07-06,13,16074,East,21,3
2017-07-06,13,16075,West,19,3
2017-07-06,13,16076,North,43,3
2017-07-06,13,16077,South,25,3
2017-07-06,13,16078,East,21,3
2017-07-06,13,16079,West,19,3
2017-07-06,14,16080,North,44,3
2017-07-06,14,16081,South,24,3
2017-07-06,14,16082,East,21,3
2017-07-06,14,16083,West,19,3
2017-07-06,14,16084,North,44,3
2017-07-06,14,16085,South,24,3
2017-07-06,14,16086,East,21,3
2017-07-06,14,16087,West,19,3
2017-07-06,14,16088,North,44,3
2017-07-06,14,16089,South,24,3
2017-07-06,14,16090,East,21,3
2017-07-06,14,16091,West,19,3
2017-07-06,14,16092,North,44,3
2017-07-06,14,16093,South,24,3
2017-07-06,14,16094,East,21,3
2017-07-06,14,16095,West,19,3
2017-07-06,14,16096,North,44,3
2017-07-06,14,16097,South,24,3
2017-07-06,14,16098,East,21,3
2017-07-06,14,16099,West,19,3
2017-07-06,14,16100,North,44,3
2017-07-06,14,16101,South,24,3
2017-07-06,14,16102,East,21,3
2017-07-06,14,16103,West,19,3
2017-07-06,14,16104,North,44,3
2017-07-06,14,16105,South,24,3
2017-07-06,14,16106,East,21,3
2017-07-06,14,16107,West,19,3
2017-07-06,14,16108,North,44,3
2017-07-06,14,16109,South,24,3
2017-07-06,14,16110,East,21,3
2017-07-06,14,16111,West,19,3
2017-07-06,14,16112,North,44,3
2017-07-06,14,16113,South,24,3
2017-07-06,14,16114,East,21,3
2017-07-06,14,16115,West,19,3
2017-07-06,14,16116,North,44,3
2017-07-06,14,16117,South,24,3
2017-07-06,14,16118,East,21,3
2017-07-06,14,16119,West,19,3
2017-07-06,14,16120,North,44,3
2017-07-06,14,16121,South,24,3
2017-07-06,14,16122,East,21,3
2017-07-06,14,16123,West,19,3
2017-07-06,14,16124,North,44,3
2017-07-06,14,16125,South,24,3
2017-07-06,14,16126,East,21,3
2017-07-06,14,16127,West,19,3
2017-07-06,14,16128,North,44,3
2017-07-06,14,16129,South,24,3
2017-07-06,14,16130,East,21,3
2017-07-06,14,16131,West,19,3
2017-07-06,14,16132,North,44,3
2017-07-06,14,16133,South,24,3
2017-07-06,14,16134,East,21,3
2017-07-06,14,16135,West,19,3
2017-07-06,14,16136,North,44,3
2017-07-06,14,16137,South,24,3
2017-07-06,14,16138,East,21,3
2017-07-06,14,16139,West,19,3
2017-07-06,14,16140,North,44,3
2017-07-06,14,16141,South,24,3
2017-07-06,14,16142,East,21,3
2017-07-06,14,16143,West,19,3
2017-07-06,14,16144,North,44,3
2017-07-06,14,16145,South,24,3
2017-07-06,14,16146,East,21,3
2017-07-06,14,16147,West,19,3
2017-07-06,14,16148,North,44,3
2017-07-06,14,16149,South,24,3
2017-07-06,14,16150,East,21,3
2017-07-06,14,16151,West,19,3
2017-07-06,14,16152,North,44,3
2017-07-06,14,16153,South,24,3
